UniprotID,prob_of_sol
P46952,0.5860634920634921
P35858,0.5441984126984127
O95870,0.5372222222222223
P23109,0.6286825396825396
P35611,0.4838015873015874
Q13444,0.5110595238095239
Q96NS5,0.6741349206349205
Q13367,0.4936230158730158
O60423,0.6008506493506494
Q7Z5Q5,0.5538611111111112
Q9BZS1,0.6907380952380952
Q9GZZ7,0.6730238095238097
P10070,0.5670357142857143
Q8NEA6,0.637797619047619
P06396,0.703904761904762
Q8TEQ6,0.5954748862248862
P52951,0.5277264957264958
P39905,0.6418849206349208
O75496,0.5579774114774115
P46095,0.517797619047619
P55259,0.4933809523809524
Q96SL4,0.5343015873015872
Q14451,0.4785277777777779
P14672,0.588484126984127
O94925,0.590845238095238
Q9P107,0.44006349206349216
P15421,0.5702222222222223
P15586,0.5385631868131868
Q8TDQ0,0.5325873015873015
Q99878,0.48846031746031743
P61296,0.4848387445887446
Q9UKV0,0.578718253968254
A8MVW5,0.6404444444444443
Q4G148,0.5946948051948052
Q6UWX4,0.519702380952381
P30511,0.6236334776334777
P10321,0.5475491730491729
Q14469,0.5542222222222222
Q96ED9,0.4968293650793651
P42357,0.6108888888888889
Q9Y251,0.5850204240204239
Q12794,0.4387579365079365
Q9NSI5,0.621767316017316
P46199,0.7399166666666664
Q13418,0.5538347763347764
Q8TCB0,0.5608347763347763
P17936,0.5905952380952381
Q01629,0.5760212842712843
Q8IVU1,0.4947777777777778
Q6UXL0,0.46124999999999994
P35475,0.6744603174603175
Q6IPM2,0.49838239538239537
Q6IS14,0.5180873015873018
Q6ZVW7,0.5617792207792209
Q5JU85,0.49706349206349193
P16144,0.5563600566100566
Q86U28,0.5660238095238096
Q8WWU7,0.6746706349206348
Q8IWB1,0.4146427738927738
Q00978,0.5056641414141414
Q15652,0.6096904761904763
Q6NYC1,0.5789325396825397
Q9Y4C1,0.6140238095238095
Q9BYQ5,0.7001944444444443
P05129,0.45413095238095247
Q14739,0.6729999999999999
Q9Y4W2,0.4417698412698413
P24043,0.5240487012987013
Q96S90,0.5781547619047619
Q08397,0.6854325396825396
Q8WWY8,0.6014404761904761
P08235,0.5904285714285714
Q9H0U3,0.5300108225108225
P43360,0.5922539682539681
P43357,0.5626071428571428
P43361,0.4859203296703297
O00754,0.5810984848484848
Q3C1V0,0.5080833333333333
P40692,0.6128333333333333
P58340,0.6100508658008659
Q0VG99,0.6917460317460318
O75121,0.6237738095238096
Q02252,0.572969474969475
Q8TDZ2,0.6248809523809523
P42285,0.5469368131868133
Q8IVN3,0.44057142857142856
Q5VWK0,0.44679212454212464
Q969V5,0.4216254578754578
Q9UM54,0.4560277777777778
Q12965,0.45723881673881683
Q13402,0.505313492063492
O95544,0.5585911865911867
O00746,0.48852372627372626
Q969H8,0.43471428571428566
Q14324,0.41071428571428575
O75438,0.4065595238095239
P14598,0.4421190476190475
Q969V3,0.7241666666666666
P52848,0.46167307692307696
Q9H8H0,0.6050000000000001
O95178,0.46890792540792536
P29120,0.5930067155067155
P51970,0.6185595238095238
Q9H9Q4,0.4672618215118215
P46934,0.4484761904761904
Q05315,0.6286580086580087
Q3B8N2,0.586952380952381
Q96FE5,0.6426904761904761
P50458,0.553531746031746
Q9UBR4,0.5673253968253967
P13473,0.684871212121212
Q8IV03,0.6919603174603175
Q6JVE5,0.6309682539682538
Q9NPC1,0.7021666666666667
P42704,0.5167245532245532
Q6ZMQ8,0.4880176767676768
Q6UXB3,0.4784523809523811
Q7Z2Q7,0.6208647186147186
P28300,0.682939393939394
O60663,0.6147857142857144
Q9BRT6,0.5896746031746032
Q496Y0,0.5934458874458874
P11150,0.5736837606837608
P33993,0.5395079365079365
O43513,0.6923253968253968
Q8NEM0,0.5120158730158729
Q8NI22,0.504515873015873
A2RUH7,0.5011190476190476
Q8NB16,0.6498690476190478
Q9H239,0.6481746031746032
Q8N4V1,0.5656507936507936
Q08431,0.5686666666666667
Q9NPA2,0.548797619047619
Q9BUR5,0.5380833333333334
P46734,0.5549181096681096
O15439,0.5499166666666667
O75352,0.6150378787878789
Q6Q8B3,0.5547777777777777
Q9BTC8,0.674914502164502
Q9NPC7,0.5411562049062048
P98088,0.6087420634920635
O15394,0.5158668831168831
Q4G0N4,0.6310079365079365
Q9UPR5,0.577857142857143
P02689,0.56725
Q6N069,0.616297619047619
P55055,0.5889642857142857
P49821,0.4278863636363636
O00482,0.6062738095238095
Q96P71,0.6800833333333333
P49281,0.47475000000000006
Q14957,0.48347619047619056
Q969F2,0.5605793650793651
Q8N2Q7,0.5365824175824175
Q8IXF0,0.5669956709956709
Q9BXD5,0.5726248196248196
Q99748,0.5858742368742369
Q9BQG2,0.4798618326118327
Q96AB6,0.49751731601731597
P00973,0.5511933621933622
Q8NH81,0.5684774114774114
Q16633,0.5766269841269841
Q9P2P1,0.6670732323232322
B2RN74,0.47014010989010985
Q8NH40,0.45155952380952386
P58180,0.7019206349206348
P41231,0.644465367965368
A6NL08,0.5054458874458874
Q8NGI9,0.5755959595959595
Q8NGM8,0.5688409090909091
Q9H4L5,0.5417789987789988
O75665,0.5205357142857143
O15527,0.4181190476190476
A0A2R8YFM6,0.4228754578754579
Q96FW1,0.5055000000000001
Q8NGH3,0.451001221001221
Q8TE49,0.6356349206349206
Q8NGZ5,0.6138134920634921
Q9ULE6,0.6082142857142858
F5H284,0.7209166666666665
Q14432,0.4631507936507937
Q9Y5E6,0.46039277389277394
Q9HCR9,0.45298260073260077
P04085,0.5816626984126984
Q68DD2,0.7389880952380952
O15496,0.500142857142857
P17858,0.6028412698412698
Q96S99,0.615595238095238
P04054,0.5613214285714286
Q9BRR3,0.6311666666666667
Q6P5Z2,0.5201071428571429
Q9NZ42,0.5945714285714285
Q9Y3A3,0.5790119047619048
P30086,0.34924206349206344
Q9BZG2,0.6341666666666668
Q9UPN7,0.6051468253968254
P62136,0.4397182539682539
O43157,0.6718849206349207
A4D1T9,0.5365003052503052
O43900,0.5419444444444445
A0A1B0GVH4,0.5302182539682541
P41247,0.47535714285714287
Q6PEW0,0.59948556998557
Q6ISU1,0.5733809523809525
O95456,0.4530357142857143
P22102,0.5927103174603174
Q96A99,0.5237196969696969
Q92626,0.5541666666666667
Q9GZR2,0.5073869047619046
Q5QJU3,0.5197460317460318
Q99218,0.5595793650793651
P36544,0.6450750915750916
Q2TAA5,0.5073888888888889
Q8TED9,0.6194960317460316
O00170,0.6325833333333333
P24588,0.6187564102564103
Q5T601,0.5758809523809524
Q8N9V6,0.5388268398268398
Q01484,0.544265873015873
P18846,0.7241746031746031
Q92952,0.4827564102564102
P20702,0.5975714285714285
Q9Y2M5,0.7418333333333333
O43526,0.6526868131868132
Q9BVA0,0.6283333333333334
Q969F8,0.5515889943389943
P48730,0.5545387667887668
P60411,0.5431226551226552
Q07627,0.5528354700854701
Q9UQ05,0.4509249084249084
Q9NRM7,0.6037658730158728
O75145,0.6002142857142857
Q5T751,0.5604126984126983
O95259,0.6156091686091686
Q969G2,0.47733333333333333
Q86U70,0.549542735042735
Q0VGL1,0.5923040293040293
Q5SRR4,0.4828333333333334
Q9H9A6,0.5674551282051281
Q96PB8,0.6466031746031746
P59901,0.6390198412698412
O75022,0.5920659340659341
O95402,0.5269926739926739
Q6DN12,0.5986868131868132
O15479,0.45452164502164505
Q9UPN3,0.6587142857142857
Q969V1,0.7530357142857141
P53582,0.6463484848484847
P46821,0.6384999999999998
O43462,0.6445689033189034
Q9NPJ1,0.5726204906204906
P45983,0.49047619047619045
Q9Y217,0.4487792207792208
Q96DY7,0.6554880952380953
Q9Y4I1,0.585063492063492
Q14919,0.6866071428571427
P15173,0.5248333333333334
Q9UQQ1,0.510079365079365
Q15742,0.697989898989899
Q86UY6,0.721813492063492
O00217,0.5421150793650793
P49279,0.5459166666666667
Q92686,0.5624769119769121
P07197,0.4619166666666667
Q8NCW5,0.6980261405261404
Q9HAS0,0.6113611111111112
Q96E22,0.588979797979798
P26717,0.6126666666666666
A6NJU9,0.5121776556776558
A6NJ64,0.5333769841269842
P14543,0.5543690476190476
P19338,0.5146587301587302
Q96MF7,0.46913095238095254
Q9H649,0.5417936507936508
A6NNL0,0.8072371794871794
Q969Q6,0.6902059884559886
Q8NGK9,0.5438095238095237
Q8NGL1,0.5752121212121213
A1E959,0.548531746031746
Q8NGE9,0.5170238095238094
Q9BQT8,0.5401158008658008
Q9ULJ1,0.5077380952380952
Q8NGA5,0.65975
O60502,0.5587420634920635
P35372,0.5758333333333333
Q5XKR4,0.5296363636363636
Q32P28,0.6596006493506492
Q9Y3B8,0.544031746031746
Q96R48,0.4882619047619047
Q15077,0.5159087301587301
Q12889,0.6463650793650794
Q9NP74,0.6283452380952381
P13674,0.5373266178266178
A3KFT3,0.5555313852813852
Q96CV9,0.4150833333333333
Q6P996,0.46884523809523815
Q00G26,0.5921547619047618
Q13393,0.6583589743589742
Q8NBV4,0.5430277777777779
Q8IV56,0.6180036075036075
Q9UPR0,0.5634325396825397
P11908,0.5483571428571429
P54821,0.6596706349206349
Q9NRG1,0.5682698412698414
Q9H3S7,0.7271666666666667
P15153,0.6302337662337664
Q9P260,0.5360515873015873
O14966,0.6051785714285715
Q8NC44,0.5552489177489178
O75678,0.5809230769230769
Q8N443,0.6414621212121213
O75679,0.6389126984126985
Q96D21,0.4870238095238096
P98171,0.4557063492063492
A6NNX1,0.4838809523809524
Q5EBL4,0.5962420634920635
P23921,0.715250888000888
O75311,0.5441837606837606
Q14344,0.5337582417582417
P13807,0.5906717171717171
Q96EW2,0.6978888888888888
Q6PII5,0.6978888888888888
Q9UBP9,0.5820252525252525
P46439,0.5156944444444445
P78417,0.5773607503607503
Q9H4S2,0.548002331002331
Q15751,0.6693928571428571
Q9UBX0,0.5293663003663004
P02790,0.49735714285714283
Q96MH2,0.6698793363499246
Q0VD86,0.5706785714285715
P61978,0.6649166666666667
A0AUZ9,0.6025436507936507
Q96MG2,0.612904761904762
Q13797,0.5852698412698414
Q8NCW0,0.5411071428571428
O95600,0.5569386724386726
Q9P2K6,0.561624458874459
O75840,0.4718823953823954
A8MYU2,0.5823015873015873
Q9H1H9,0.5760079365079366
P06870,0.6355000000000001
Q8WVF5,0.5861837606837608
Q5T7B8,0.592047619047619
Q9UEF7,0.7353253968253968
Q6P2M8,0.5544801587301589
Q8IUB9,0.6851153846153845
A8MX34,0.5300833333333332
Q03721,0.5994235209235209
O60256,0.5417380952380952
Q14558,0.5769404761904763
Q9BZL6,0.56525
Q14721,0.4321749084249084
Q9BYR9,0.4935448717948719
Q3LI70,0.6217738095238095
Q9NZI2,0.4676904761904763
P17658,0.5446125541125542
P07195,0.5253650793650795
Q9H9P8,0.5909642857142857
Q6ISS4,0.568313492063492
Q5TA77,0.6441944444444445
O94822,0.7470714285714287
Q9NU23,0.5420625763125764
P12980,0.491388888888889
A4D1F6,0.5940079365079366
Q50LG9,0.4808452380952381
Q2I0M4,0.6000567765567765
O43300,0.595011544011544
Q1L5Z9,0.5694603174603174
Q17RR3,0.6133333333333334
Q3MHD2,0.6214404761904763
Q9Y5X9,0.5009101731601731
Q9BV79,0.478984126984127
Q9H2W1,0.5318571428571428
O95819,0.5413531746031747
Q9Y3C7,0.49734920634920626
P33991,0.5766363636363636
Q9P1T7,0.6524415584415584
Q6ZSM3,0.5667597402597403
Q2M385,0.6797380952380953
Q9H3H1,0.5395
Q9UJ68,0.5522738095238097
Q5T089,0.6097777777777779
Q32MK0,0.6188888888888888
Q5TAG4,0.6328205128205129
Q8NEY1,0.5401984126984126
Q8WX94,0.7312500000000002
P19878,0.6355277777777778
Q9NP98,0.6304166666666666
Q5VVJ2,0.5394068431568432
Q13506,0.5139545454545454
Q9Y5X4,0.605468253968254
A1L188,0.6220869408369408
Q9C002,0.4727619047619047
Q7L592,0.5000515873015874
P51956,0.5925277777777778
Q96PB7,0.6183253968253969
Q9Y2I6,0.6421507936507936
Q5QGS0,0.6405847763347764
Q5HYW2,0.4880456210456211
P49757,0.5935833333333332
Q14980,0.6036803751803752
P58401,0.6942435064935065
Q9H093,0.518689171939172
P46459,0.5958647186147187
Q9GZY6,0.4489826007326007
Q86UD1,0.5317398989898989
Q8NGF8,0.562775974025974
Q8NGP0,0.6172182539682539
A4D2G3,0.6391904761904762
O95221,0.41654761904761906
Q8NGP4,0.5470833333333333
O60412,0.4984444444444444
Q9H205,0.6075586080586081
A6NHA9,0.507297619047619
Q9H344,0.4865357142857143
Q9UGF7,0.4637142857142857
Q8NGX8,0.4745634920634921
A6NJZ3,0.4247633477633478
Q8TAD7,0.4535421245421245
Q8NGG4,0.4650776723276724
Q7Z3B4,0.6257756132756133
Q8NGG5,0.49241117216117225
Q8N7R1,0.4424801587301587
P22059,0.5747539682539684
Q8NGS3,0.4567484737484738
B3GLJ2,0.5951027306027307
Q96GU1,0.4102206959706959
P23759,0.47849206349206347
Q9NRJ5,0.7663015873015873
O43252,0.5174444444444445
P51003,0.5756349206349207
Q9NZ53,0.6402619047619048
Q08493,0.49244444444444446
Q2M2E3,0.5292738095238095
P54750,0.6074166666666667
Q8N131,0.5766103896103897
P54277,0.5235079365079366
Q06830,0.6448015873015873
Q5SWL8,0.5703452380952381
Q9NQV6,0.4863769841269842
Q96EY7,0.5416309523809524
Q9UPQ7,0.6669621212121213
Q9Y3Y4,0.5486818181818183
Q02127,0.48403174603174615
Q13610,0.566329365079365
Q99424,0.5258333333333334
P31751,0.5230833333333333
Q9NQ31,0.4788412698412698
P07550,0.7344523809523811
Q9UKV8,0.5870833333333334
O60503,0.550342712842713
Q9UHX3,0.6027380952380953
P51816,0.42344047619047614
Q9NWT8,0.5785808080808081
Q9ULJ7,0.5216111111111111
Q14155,0.47192460317460333
P04114,0.5501904761904762
Q96Q27,0.6387420634920636
Q9NVI7,0.5885695415695416
O94806,0.6862348484848485
P22001,0.5841520146520147
Q9UIX4,0.5768492063492064
Q71RC2,0.6643333333333333
P48357,0.5383253968253967
O00292,0.5405051892551892
A0A183,0.5955
Q8TC05,0.4949423076923076
Q15555,0.49529653679653685
Q9Y2H9,0.5663452380952381
Q5TCQ9,0.601138888888889
Q07820,0.6623982683982684
Q96JQ5,0.5969099511599513
Q9NS73,0.5404855699855701
Q5VWP3,0.5413095238095239
Q8IWD5,0.5251031746031746
Q9H3U5,0.6956428571428571
Q16659,0.5443567821067821
Q9BRT3,0.6321666666666667
A6NG13,0.5626904761904762
Q96A72,0.6180051892551893
Q9H825,0.7439166666666667
Q8NCU8,0.6478333333333333
Q96QG7,0.6333928571428571
Q8N9H8,0.5912023809523808
O15146,0.6008069985569986
Q5HYI7,0.5148823953823953
P22033,0.6664047619047618
O94776,0.5509960317460317
P80294,0.6929419191919192
O43439,0.6298558663558663
B0I1T2,0.5775
Q8IZF0,0.5334404761904762
P04198,0.5191785714285714
P0CAP1,0.5788333333333333
O00533,0.6148015873015874
E9PQ53,0.6250000000000001
P16519,0.5488531746031746
Q8NBF2,0.5249285714285715
Q7Z3B1,0.5606085858585859
Q6VVB1,0.6105833333333334
Q0D2K0,0.4513571428571428
P30414,0.4877665945165946
Q7RTR0,0.47019841269841267
Q9ULX3,0.5565598845598845
P52952,0.525917748917749
P46087,0.49777380952380956
O15130,0.48766666666666664
P49146,0.4821060606060606
Q6P499,0.4980793650793651
P0DQD5,0.5527738095238095
C9JG80,0.5729126984126984
Q99742,0.5541349206349206
P01303,0.6420873015873017
O14786,0.45887301587301593
Q9Y5A7,0.4753863636363638
Q9BZD4,0.561314935064935
Q7Z2Y5,0.6093205128205128
P20783,0.5855992063492063
Q08J23,0.6500277777777776
P83859,0.507690476190476
Q8NBR0,0.5432738095238094
Q9GZK6,0.5841705794205795
O15460,0.589452380952381
Q7Z2X4,0.5505921855921856
Q8NHC8,0.6345460030165911
Q9UKK3,0.7347413419913419
O75459,0.5977936507936508
Q5XG87,0.6794217171717173
Q9Y5H3,0.5250198412698412
Q9NRJ7,0.6868809523809525
Q9Y5F8,0.6317539682539683
Q3MJ16,0.6329458874458873
Q13087,0.6261626984126984
Q96PX9,0.4709111721611722
P36873,0.6219880952380953
O60568,0.5259801587301588
Q96GD0,0.623570152070152
P14923,0.6635588023088025
A6NDG6,0.5843650793650794
Q8WUY3,0.5248888888888888
P28065,0.6892121212121212
P25787,0.4904444444444443
Q92954,0.5070238095238095
Q13046,0.6411641414141414
P23469,0.4071254578754578
A2A3K4,0.676489898989899
Q9BT73,0.5958333333333333
P26022,0.5365847763347763
Q96PU8,0.5401046176046175
Q96P65,0.6860969863469863
P22695,0.6611666666666666
O60216,0.47525000000000006
Q9NYW8,0.7084493006993005
Q8IUH3,0.5454166666666667
Q9H1J1,0.5480238095238095
Q9Y580,0.565873015873016
Q14206,0.6901547619047619
Q8NDN9,0.5049166666666668
P62826,0.5916309523809523
Q6ZTQ3,0.537474025974026
P62491,0.6302965367965369
Q9HCM1,0.6613759018759018
Q02094,0.46927922077922074
Q4ADV7,0.5605753968253968
Q8N264,0.5389880952380953
Q8TCX5,0.494095238095238
Q6L8G4,0.5710353535353536
P53667,0.43620726495726503
O43766,0.46678968253968267
Q8IYD9,0.5637023809523809
Q6ZP29,0.42536355311355317
Q5TA79,0.42062148962148954
Q14657,0.40599206349206346
O43325,0.56892784992785
P51884,0.4063968253968255
A6NJW4,0.7676865079365078
Q8N967,0.4506492673992674
Q6ZNQ3,0.5441492673992674
Q13503,0.5447380952380952
Q49MG5,0.6369166666666666
Q9UNF1,0.5394523809523808
Q96JA4,0.4604801587301588
Q71SY5,0.38295482295482297
A4D2B0,0.48782783882783887
Q13021,0.5900982905982906
Q567V2,0.6465833333333333
Q9BYG3,0.5280515873015874
Q7Z6M3,0.5636111111111111
O14950,0.6172460317460318
P08254,0.5137258297258298
Q9NXC5,0.6102738095238096
Q6UXV4,0.6171269841269841
O75030,0.45411471861471875
P00540,0.5347380952380952
Q13163,0.656968253968254
A6NGR9,0.65575
Q00325,0.4995844155844156
P30304,0.5341520146520148
O15457,0.5726704822954823
Q13614,0.5563174603174604
P58546,0.5694473304473304
Q49AM1,0.5277222222222222
P13995,0.644357142857143
Q99102,0.713940476190476
Q6IPT4,0.6440793650793651
Q6ZNJ1,0.5294101731601732
P16435,0.4964285714285714
Q96MY1,0.5528888888888889
O43677,0.731
Q5JPE7,0.47029020979020986
P43354,0.5656984126984126
P51955,0.7517777777777778
Q15155,0.7195833333333332
Q9UI09,0.6037857142857143
P19838,0.5716031746031746
Q9NPE2,0.6508549783549785
Q8TD19,0.5953214285714286
P55769,0.6336428571428571
P59044,0.591968253968254
O15226,0.6032911255411255
Q9UM47,0.48351984126984116
P25929,0.5231244588744588
Q16288,0.575873015873016
Q8IVD9,0.544797619047619
Q02818,0.5914473304473304
P54886,0.5817996447996447
P29803,0.6009563492063493
P0DN78,0.6276964285714286
A6NDB9,0.5430561383061382
P47890,0.5187633477633478
Q5MIZ7,0.5180595238095238
Q9BVG4,0.5393095238095238
O95206,0.5655238095238094
Q460N3,0.7220634920634919
Q9Y5G6,0.6011601731601731
O60245,0.544
P01127,0.5398369408369407
Q9NVE7,0.5815238095238093
Q8IYJ0,0.4278058608058608
Q7Z412,0.7482182539682539
P14555,0.5830000000000001
P43119,0.6139141414141414
O75151,0.7376190476190474
P62714,0.5294285714285715
P07738,0.557507326007326
Q86YR6,0.5308888888888889
Q9UD71,0.48413095238095244
B7ZBB8,0.5441457431457433
Q9HBV1,0.7179404761904762
P49593,0.5884166666666667
P62140,0.6142911255411255
Q9H7J1,0.4646111111111113
Q9UKI9,0.5583095238095237
Q6XQN6,0.5427002164502164
Q6UWY2,0.7202857142857142
O43172,0.4845677655677656
P86478,0.4974523809523811
P86481,0.584968253968254
Q96BW5,0.48876190476190473
Q16557,0.6289880952380952
P18433,0.7215753968253967
Q6UWS5,0.5476751304251305
Q14761,0.4768149350649351
O15067,0.7439999999999999
P49768,0.7720515873015874
Q9Y2K5,0.49872069597069596
Q9NXS2,0.42484523809523805
Q7Z7A4,0.4526492673992674
Q7Z6M1,0.38634523809523796
Q14498,0.4558397435897435
Q9Y3P9,0.5863452380952381
P18754,0.396702380952381
A6NED2,0.47347863247863253
Q9P258,0.6094523809523809
O60896,0.6571657509157509
P50749,0.5792712842712843
Q12829,0.5735714285714285
Q6ZQX7,0.5551428571428572
P51787,0.5953174603174604
P48449,0.7289999999999998
Q6P1Q0,0.5863722943722944
Q8N3X6,0.5418226773226773
Q13753,0.6090277777777778
Q86X29,0.6893484848484848
Q86V48,0.6323232323232323
Q9H9Z2,0.49232967032967034
Q6ZRR7,0.6354444444444444
O75074,0.6218333333333333
Q9P127,0.7015963203463202
Q6UWN0,0.7721071428571429
Q9BYJ1,0.564245670995671
Q9H089,0.5521904761904761
Q5BKY1,0.5020793650793651
Q7L1W4,0.6820952380952382
Q8N456,0.5270353535353535
Q93074,0.6156944444444444
O15553,0.5259494949494951
O15151,0.5299722222222223
A2RUB1,0.6066626984126985
Q96RN5,0.5569166666666667
Q14244,0.57725
Q9BQ69,0.7834484126984126
Q9UI95,0.5459761904761905
Q08AI8,0.5745317460317462
P07942,0.5426309523809523
P48163,0.5319404761904762
P33908,0.7042777777777778
P0DM35,0.4522474747474748
Q96ER9,0.496452380952381
Q8TD08,0.5244761904761905
P16455,0.5603095238095239
Q9H1A3,0.5294126984126984
P08118,0.5334126984126984
Q7L9L4,0.6568849206349205
Q8NHP6,0.5540833333333333
Q96BY2,0.6675454545454546
Q70IA6,0.6372489177489177
Q13875,0.5527420634920635
P50219,0.5828030303030303
Q8TD46,0.4969458874458874
Q96NY9,0.514420634920635
Q4VC12,0.4838333333333333
P41271,0.6288546176046175
Q9NR99,0.5552087912087912
P52961,0.7497301587301588
P50539,0.5697460317460318
Q9HB07,0.5212579365079365
O75113,0.4948603341103341
P16333,0.6067857142857143
O95298,0.676404761904762
O43639,0.5510277777777779
Q96RI1,0.4743213453213454
P28331,0.5853333333333334
Q16795,0.493229797979798
Q96S42,0.5877774725274726
Q9NPE3,0.5395833333333333
Q9Y6K9,0.5329932844932845
Q9UMX5,0.6289444444444444
P80188,0.5422796092796094
Q969G9,0.520984126984127
Q13952,0.49238888888888893
Q9C056,0.4892640692640693
Q13423,0.5277539682539683
A6NJ46,0.5544126984126984
Q14916,0.518656204906205
O75200,0.5928293650793651
Q86UR1,0.5750000000000001
Q86UT5,0.6259004329004328
A8MTQ0,0.5273888888888889
O15118,0.5538186813186815
P0C024,0.6716428571428572
Q0GE19,0.552
Q9NXX6,0.7290768398268398
Q9Y530,0.5523452380952381
Q86YG4,0.5266388888888888
Q8NGC0,0.7129166666666668
Q9H209,0.5478231768231769
Q9H207,0.46287698412698414
Q8NGD1,0.5441111111111112
Q8NGF3,0.6059242424242424
Q8NGC3,0.5391547619047619
Q02509,0.5174603174603175
Q8NGK1,0.5418849206349206
O60403,0.4291492673992674
P0DMB1,0.5474642857142858
P41143,0.7567738095238096
P0C6T2,0.4511468253968254
Q8NHB1,0.5670238095238095
Q7L5N7,0.4106825396825397
P40426,0.5140555555555556
Q9Y5F0,0.45272294372294375
Q8WWR9,0.43595238095238104
Q9Y5H5,0.42728563103563105
O96013,0.6390151515151515
Q9Y5E5,0.42214926739926734
O94913,0.5005595238095238
O15534,0.40443498168498165
P00558,0.4701666666666667
Q5T9C9,0.5071071428571429
Q9UPV7,0.498468253968254
Q99959,0.5349891774891776
Q8N414,0.5037460317460318
Q8WV24,0.5888607503607504
Q8IZ21,0.5901623376623376
Q9BY49,0.5408571428571429
Q9GZU2,0.49526984126984125
Q92561,0.5385317460317459
P67775,0.49679365079365084
Q9Y3C6,0.538985347985348
P50897,0.5659087301587303
Q96A00,0.43562148962148955
Q9UIW2,0.513912087912088
Q7Z4H8,0.5114880952380952
Q9NVS9,0.5240228937728938
Q9NST1,0.5856666666666667
Q8IY26,0.542404761904762
P58294,0.575267316017316
O60260,0.5146923076923077
Q86TP1,0.5445317460317461
O00233,0.5619007936507938
Q3MIT2,0.583138888888889
P10082,0.5707698412698413
Q8WU10,0.49504545454545457
Q7RTV5,0.5665
Q15771,0.5741666666666666
P15151,0.7134761904761905
Q86YS6,0.48755158730158743
Q9H0R1,0.5543109668109668
P29972,0.5722828282828282
Q92974,0.5537160339660341
O43315,0.5925793650793652
Q96PC3,0.7054166666666667
Q6PIY5,0.5904206349206349
Q9Y264,0.6247222222222222
Q8TF21,0.5430496725496725
P04424,0.6100487012987014
P61966,0.562936507936508
Q96K21,0.46316269841269836
Q9GZN1,0.426170634920635
Q8WYH8,0.7423571428571428
P31785,0.5182313797313797
O00221,0.5565793650793651
P01566,0.5596626984126984
Q96MA6,0.6286373626373626
P41236,0.6023849206349208
P78411,0.6392752525252526
Q9H2U2,0.5883982683982685
Q9HCI6,0.5454853479853481
Q13568,0.49774350649350657
Q8WZA9,0.46750793650793654
P14316,0.6066147186147185
Q9Y4A0,0.6066031746031746
Q6ZU52,0.724345238095238
Q13118,0.5216349206349207
Q6ZNG9,0.4330952380952381
Q13349,0.5505678210678212
Q9Y219,0.5694484126984127
P43630,0.502805860805861
Q9P2E2,0.515170634920635
Q9UBS0,0.519255772005772
Q8N1A0,0.5367698412698413
P10721,0.5578611111111111
Q8N6L1,0.5792655122655123
Q4VXA5,0.5692499999999999
Q9NVR5,0.5986309523809524
Q8NAB2,0.4818611111111111
C9JR72,0.6641697191697193
P50748,0.7022619047619049
Q9BYU5,0.48664682539682547
P48048,0.6672276334776335
Q2Q1W2,0.587
Q96T55,0.5657380952380953
Q9BYR3,0.5534603174603174
Q8TAE7,0.6028571428571429
Q86VI4,0.47416883116883113
O95461,0.6061287878787879
O75387,0.6460238095238096
Q14847,0.5411626984126985
P01130,0.5446428571428572
O95867,0.6041214896214896
P0DP58,0.6028214285714285
Q5U5X0,0.6142936507936507
Q8N9Z9,0.5303369408369408
O60711,0.5775064102564104
Q6UX82,0.5063928571428572
Q14392,0.7217380952380951
Q8N386,0.6985000000000002
Q03252,0.6671525974025974
Q8IUZ0,0.6308268398268398
P20700,0.5672857142857143
Q03112,0.5484960317460317
Q96G25,0.5371204906204905
Q8IW41,0.5717710622710623
Q8IX19,0.48991666666666667
Q9Y6R4,0.5303516483516484
Q3KP22,0.4944285714285715
O43148,0.4956785714285714
Q9NQ48,0.6038809523809523
Q68D91,0.5088484848484849
P33032,0.6988290043290043
Q8N6F8,0.6080277777777777
Q9UNW1,0.6781776556776556
Q9NRN9,0.5253809523809525
O15438,0.5369642857142857
A6NCE7,0.5944960317460318
P25713,0.648547619047619
Q8NCE2,0.6199087301587303
Q9BV57,0.52175
Q9ULC0,0.6269276556776557
P42345,0.5626742424242425
P17050,0.6096349206349206
O60934,0.6932142857142857
Q96S97,0.5903571428571429
P10242,0.5765036075036074
Q08AG7,0.546149877899878
Q9UKX2,0.6578809523809523
P35580,0.5645530303030304
P05976,0.7111515151515152
P01106,0.5055714285714287
Q6PIU2,0.569010989010989
Q9HCD5,0.5582631257631258
Q9H7X0,0.6542290764790764
O75469,0.45853174603174607
Q8NCF5,0.5715714285714285
Q15270,0.6238708513708513
Q6UXI9,0.5836666666666668
Q9Y2I1,0.5478214285714286
E9PQR5,0.6810780885780886
Q9Y314,0.5195252525252525
O75607,0.5560329670329671
P03923,0.5540555555555556
Q13416,0.5047936507936508
O15294,0.651983682983683
Q9NTK5,0.5699617604617605
Q9H4D5,0.5080277777777777
Q8NGV0,0.6554960317460318
Q9H208,0.5475833333333333
Q99571,0.6089444444444445
Q8NH85,0.6139594017094018
Q8NGF6,0.603968253968254
Q6IF63,0.5846648629148629
Q8NGA8,0.4664444444444444
Q15072,0.5623333333333335
Q8NGL4,0.6550833333333332
Q9H607,0.5209456654456655
Q8NH64,0.5656547619047619
Q8NGY5,0.5336071428571428
Q9H1P3,0.5490833333333335
Q92569,0.44157323232323237
Q01804,0.5117499999999999
